"","h_results","Omega_m_results","Omega_l_results","w_results"
"1",0.70221376330483,0.309403650383552,0.206049146538822,-7.59155024175339
"2",0.694989189704195,0.324613163840955,0.277766198696522,-2.50338243207703
"3",0.71685005578944,0.310959261873563,0.643072410392239,-1.20346420247201
"4",0.705118830809127,0.318380956810836,0.268650758996524,-2.89951646533505
"5",0.708669612312097,0.313208752420556,0.597586752171502,-1.0539650210349
"6",0.688645121214835,0.311345498706452,0.294393054233034,-2.36541900258726
"7",0.70813167719963,0.310444606964934,0.42281457774589,-1.83736532368072
"8",0.711369984533846,0.296182768415524,0.303440902832122,-2.88714931729901
"9",0.678900368172004,0.311392544973541,0.703811238394402,-0.856972582438636
"10",0.698529522003659,0.331310159078542,0.364264477925395,-1.72385018739089
"11",0.70383794822066,0.321089473463055,0.552531376943154,-1.40903043916162
"12",0.709040047436235,0.315541444613336,0.291132675386485,-3.03624007185797
"13",0.696031820549674,0.29113287570744,0.458768147888201,-1.33564685206646
"14",0.715230062843614,0.306770379772777,0.503252953783644,-1.46140342732129
"15",0.699788594844048,0.309565289709108,0.38793445564436,-1.48535706287643
"16",0.700697737388989,0.315876951683133,0.201619456698743,-3.74335287408207
"17",0.710557776081429,0.322567571165997,0.379074060278479,-2.54775799537601
"18",0.704203704778834,0.309843422871121,0.492171336308075,-1.46147008517668
"19",0.698832203056498,0.321479186782819,0.472605377725567,-1.45312720054514
"20",0.698974056707566,0.327039938249482,0.454936132251533,-1.5233312364582
"21",0.679787280402054,0.317148470569072,0.871176974693921,-0.772431203762321
"22",0.715093888662895,0.30239341353663,0.268644579957473,-3.88012936658639
"23",0.698142542455501,0.319926149078922,0.371985168703408,-1.73077219061157
"24",0.690767123412943,0.309218865252453,0.550873670577618,-0.975424874158933
"25",0.698720607466565,0.324599293904819,0.667401980974609,-1.1565251782371
"26",0.686021274473369,0.316289133407803,0.623465509286053,-1.04895380045252
"27",0.690647795424183,0.303651162920377,0.426550948915623,-1.33652431744812
"28",0.703857042704156,0.314364939458585,0.729111074044845,-1.08171638722456
"29",0.68023688390062,0.314685189701114,0.74942905345178,-0.821591652655901
"30",0.700567929080905,0.317648665207489,0.251099842371795,-3.43355208781567
"31",0.701753040127098,0.319155411555096,0.404538778325027,-1.70690950331987
"32",0.686202581521135,0.300793733099081,0.227335894004763,-3.02617189283792
"33",0.680367413956995,0.338978915402487,0.422079700948226,-1.27154811354475
"34",0.692008022507951,0.314288926559902,0.594444076099809,-1.05702076601628
"35",0.697368805029688,0.31695110523454,0.413876366101655,-1.53460014995524
"36",0.706997268152235,0.314120298463964,0.289707603187118,-3.3563530072875
"37",0.690834078965605,0.312340547511872,0.507790874899483,-1.27147934156269
"38",0.699052548026546,0.312303716402031,0.581785761484021,-1.11703379488097
"39",0.696724215666131,0.326278415296173,0.510234013943536,-1.17072237495906
"40",0.698817276206216,0.304160278443537,0.499901218325292,-1.15509408151471
"41",0.679235838365431,0.319085086038563,0.700615347799407,-0.783597929845522
"42",0.713456436997741,0.331515967445814,0.434056992102732,-1.77585351572232
"43",0.706769935359441,0.314835062247832,0.321732623388409,-2.51790407309172
"44",0.678056777866837,0.312987646764515,0.707881080623434,-0.869494644938932
"45",0.709996146799406,0.319375161841416,0.40478712144105,-2.04358521377119
"46",0.703388995908997,0.31402539951303,0.350368441639744,-2.05124962115422
"47",0.701584148855695,0.315670812563061,0.345304759390104,-2.29560228898831
"48",0.701114206226352,0.319190637699105,0.47823680589395,-1.45542726323601
"49",0.705192947605633,0.309724705798044,0.314146732741806,-2.25346467279434
"50",0.708670409454921,0.305701386184957,0.264092962919357,-2.56361072879282
"51",0.724825567337331,0.29794831862948,0.533824760514487,-1.74615279608812
"52",0.692356414249616,0.316911728016569,0.363506197520509,-1.76707872764081
"53",0.703070517257099,0.30415411664963,0.465101935692226,-1.33952805611491
"54",0.687568013203043,0.318018608073652,0.415487600183457,-1.2524396246911
"55",0.695477427031867,0.309082331245155,0.333788447709984,-1.93884996724236
"56",0.708910119227672,0.327642022881553,0.644993702758585,-1.29710546692031
"57",0.704080661070736,0.310594142230347,0.232926594947476,-4.14868091646701
"58",0.684854100513868,0.315407892900226,0.598993615455207,-0.970822045962544
"59",0.677395709856734,0.319343289670878,0.750297729766289,-0.899793554010399
"60",0.71034150958611,0.299075631298287,0.340977597293712,-2.13481288605423
"61",0.704084555302173,0.317277086398467,0.360180689864356,-2.34769267265474
"62",0.710684534077007,0.306718848419004,0.279287730866828,-4.48191578233551
"63",0.695163934703874,0.318802497904136,0.596049239795825,-1.10262355344569
"64",0.680536694385586,0.316548682123181,0.760814642158804,-0.763974897285589
"65",0.704196797439533,0.306936887032373,0.471748999933438,-1.40755931352964
"66",0.697311774106996,0.318522450803555,0.386582845630274,-1.5601842167256
"67",0.6973384713188,0.32580788408402,0.589111650930931,-1.1889226022537
"68",0.698028928174588,0.317531134881708,0.313315629993367,-2.06159848329088
"69",0.692222636234483,0.338896573141426,0.664514190629135,-1.04081794024806
"70",0.679787280402054,0.317148470569072,0.871176974693921,-0.772431203762321
"71",0.709891060684219,0.317340578144587,0.503796294144662,-1.51814340752156
"72",0.701349313809054,0.304317787556986,0.50677309811386,-1.4316451327779
"73",0.692222636234483,0.338896573141426,0.664514190629135,-1.04081794024806
"74",0.7021883606332,0.313910344954555,0.334113255239501,-2.16521757077528
"75",0.689553528507976,0.313195269923379,0.457467405080443,-1.4551931073603
"76",0.688891241505465,0.321573949994318,0.329303924747322,-2.20031524377014
"77",0.712534658500521,0.313785108021319,0.422820243004439,-1.70062259479408
"78",0.693841010183262,0.312359231465218,0.481442428541358,-1.18556211905225
"79",0.6824141714205,0.310139804747827,0.785585619555173,-0.854157538292814
"80",0.70906877247582,0.320849767659404,0.633765332346428,-1.06347334599189
"81",0.712113067274003,0.31843988955813,0.490356043561904,-1.60430465749611
"82",0.712929023425072,0.32311667754775,0.357087465660518,-2.09142485764364
"83",0.724022374224184,0.333839010330056,0.326704669823521,-3.40097749595435
"84",0.699562583187782,0.309596209777577,0.260153336578858,-3.15139998904809
"85",0.698079023946653,0.321369521968749,0.517860400931398,-1.32788301352742
"86",0.678056777866837,0.312987646764515,0.707881080623434,-0.869494644938932
"87",0.713568908701844,0.313885622632705,0.364625471439091,-2.32329300290819
"88",0.701413979562543,0.309173396571806,0.441700727764237,-1.50206327278074
"89",0.684080485854317,0.309749774603656,0.235677508291925,-2.42039667053267
"90",0.694615029455242,0.314104983695274,0.359697727738872,-1.88807619528454
"91",0.708965227443093,0.315871698345271,0.29329834900948,-2.77517498276519
"92",0.708482863558158,0.319055933795198,0.308773089588396,-2.96912587299985
"93",0.677395709856734,0.319343289670878,0.750297729766289,-0.899793554010399
"94",0.708669612312097,0.313208752420556,0.597586752171502,-1.0539650210349
"95",0.705988616450971,0.315635684863563,0.40877686753881,-1.43010926912758
"96",0.696223134908006,0.313393296628452,0.47987021638262,-1.12858492988366
"97",0.678987204930639,0.319024834492938,0.695059078585486,-0.892184081440518
"98",0.692127188667652,0.316394898016002,0.400828494749582,-1.46876218199146
"99",0.701728498403141,0.32715363452351,0.392751717099811,-1.90685808767381
"100",0.710931125766997,0.316371710584427,0.347494404745864,-2.53462542640985
"101",0.70718769728202,0.323075030606861,0.409855865159182,-1.65467605356253
"102",0.710199506179872,0.308057879044009,0.558612468658652,-1.38390668645912
"103",0.68061947945158,0.318771874402388,0.317011512688897,-1.58015293095407
"104",0.705981075373031,0.311198451290301,0.652498519738144,-1.26802684865368
"105",0.720617705196768,0.320197660801359,0.350705674816054,-3.04372301148198
"106",0.697175376741847,0.310991388308759,0.279905036853304,-3.63945663682196
"107",0.713157113255151,0.312663943405235,0.461265531947127,-1.59739508871632
"108",0.694762439913744,0.32789223834096,0.251680763557749,-2.51096344981227
"109",0.706974650174554,0.323968182505019,0.453279696431911,-1.71419454205647
"110",0.710073478342353,0.323703905024455,0.33642915186925,-2.49262770079116
"111",0.703927480441501,0.319104718478006,0.460940134423262,-1.39290254459423
"112",0.684727982512044,0.305284025989973,0.315326658749958,-1.6891089555677
"113",0.69779096867721,0.315642404908532,0.524416002046885,-1.23098787673775
"114",0.685368179093262,0.308498612699751,0.302316610924181,-1.63510320772203
"115",0.6824141714205,0.310139804747827,0.785585619555173,-0.854157538292814
"116",0.695637013985788,0.303630942298637,0.42039603802802,-1.51656665062204
"117",0.688992437058172,0.315461632607267,0.45790692299768,-1.20876277001111
"118",0.704657201062503,0.315757729644562,0.479404848791537,-1.27657832578933
"119",0.679787280402054,0.317148470569072,0.871176974693921,-0.772431203762321
"120",0.695290490372708,0.293424063495705,0.505461957482076,-1.14151235674515
"121",0.700075794834487,0.299261879764218,0.1975558594356,-5.29052652520036
"122",0.700569896047142,0.308238657705338,0.381949236401437,-1.8339359128546
"123",0.677395709856734,0.319343289670878,0.750297729766289,-0.899793554010399
"124",0.709585881937264,0.316414386990874,0.467722217861087,-1.5705999833834
"125",0.709526669558464,0.313926272564158,0.344809314871427,-3.35938322467871
"126",0.695947192728199,0.30803768506605,0.455541987262607,-1.39643178625168
"127",0.692849336101059,0.325963456972899,0.28941104661939,-2.34251791095917
"128",0.712563469044676,0.312253052719862,0.191811804113684,-7.76905153077648
"129",0.677395709856734,0.319343289670878,0.750297729766289,-0.899793554010399
"130",0.688594766007809,0.31096198597443,0.542095024079313,-1.07291258213938
"131",0.705981161708223,0.313652353832868,0.371251787941592,-2.14615467501358
"132",0.691478664267295,0.322343691550122,0.383841866455931,-1.63833569897293
"133",0.708910119227672,0.327642022881553,0.644993702758585,-1.29710546692031
"134",0.694959997857245,0.305206194588297,0.335747652664706,-1.83349045252787
"135",0.704957156578641,0.310738523773252,0.401482866494915,-1.68928717396723
"136",0.709865600366738,0.325747931614479,0.238128595635927,-5.87139657292742
"137",0.707839889706208,0.314508621595902,0.741395323597744,-1.08961591651823
"138",0.701726728733233,0.311206339386566,0.543402993040131,-1.26194158062814
"139",0.694611359201221,0.318080546445132,0.580529556423499,-1.0530666277013
"140",0.702021371389365,0.313136336045431,0.428945806741549,-1.84994451746859
"141",0.706999671794965,0.303555304919713,0.358906291024397,-2.2986893902827
"142",0.716171650829182,0.30540220248696,0.457749734620386,-1.83472663889334
"143",0.695838392990087,0.317967230617355,0.694236050725476,-1.00785242503421
"144",0.718170589000419,0.299997268686301,0.324797829318461,-2.76478087248202
"145",0.707609439204179,0.319405039502071,0.634269207694644,-1.20122199552645
"146",0.691139065544064,0.307808037703704,0.37822678109878,-1.28866612160978
"147",0.703590816632303,0.325171318520453,0.487124544247496,-1.61364610755483
"148",0.71070854547725,0.314129077134733,0.7035900815421,-1.13634139386286
"149",0.687222271396731,0.324534046627883,0.300320533871339,-2.34618976445568
"150",0.677395709856734,0.319343289670878,0.750297729766289,-0.899793554010399
"151",0.708846332799059,0.31190042239677,0.430955231633265,-1.65486924486257
"152",0.679787280402054,0.317148470569072,0.871176974693921,-0.772431203762321
"153",0.696815621337401,0.308289767190542,0.386604880531921,-1.60206555884694
"154",0.697374245682663,0.319176559917618,0.430296057760175,-1.42106499473324
"155",0.694458048413085,0.312943132082739,0.519450996865561,-1.20489220443284
"156",0.715738951289843,0.311417040225873,0.605677328949007,-1.36820653564101
"157",0.692040991434576,0.314680828590835,0.350922708535112,-1.5140127695003
"158",0.709879619771219,0.306372507310922,0.263588084563142,-3.6347524774608
"159",0.699773794668184,0.303846904121055,0.36311063648778,-1.67648359498608
"160",0.697678253730627,0.310599442053182,0.335216996161615,-2.36423928185167
"161",0.710469725548932,0.316482273947114,0.45483203683183,-1.70053839363079
"162",0.704812556335273,0.307802923372431,0.509446918571345,-1.37673599303078
"163",0.697375163667903,0.310742147512507,0.348340316230478,-1.76525748982829
"164",0.70811801652154,0.318759630282439,0.437495858226423,-1.68835761208023
"165",0.695455969882545,0.320969695617547,0.32897917939742,-1.79715913251922
"166",0.701568328263136,0.319163048230496,0.304547900273469,-2.83585643541527
"167",0.686106981568248,0.309115930899842,0.551364886992433,-1.18139746166893
"168",0.711475026097011,0.313075811890822,0.652189693486211,-1.24319400077961
"169",0.706889043361482,0.303478676831163,0.544075690325116,-1.26346545732234
"170",0.710013338791948,0.322026729055701,0.659652364960431,-1.2634861103056
"171",0.715552956847799,0.323944795613661,0.580256508039086,-1.39025988193901
"172",0.701416837082589,0.311038186746493,0.444303674037434,-1.47193436629777
"173",0.684321509814107,0.316863641962433,0.296707149875737,-1.89301357288628
"174",0.706753688209098,0.32830350644929,0.637065559402785,-1.01793976594894
"175",0.705960883629104,0.302200320623152,0.427313165537318,-1.49087058315429
"176",0.684854100513868,0.315407892900226,0.598993615455207,-0.970822045962544
"177",0.710234098549921,0.321347958532828,0.687297318618175,-1.13920165181617
"178",0.705981075373031,0.311198451290301,0.652498519738144,-1.26802684865368
"179",0.712116523647812,0.322425043706049,0.428039738547429,-1.98415213768459
"180",0.704494898825363,0.31280910729897,0.48378567564092,-1.4364823618628
"181",0.694443600574433,0.32387518526434,0.359753304017214,-1.88161546949974
"182",0.700400490853623,0.323458152927278,0.519397723993408,-1.2624756642256
"183",0.709146491203791,0.322118029393624,0.420726646180299,-1.90845020582369
"184",0.695411460341394,0.322485123101116,0.432970868529564,-1.37882117649532
"185",0.700959101258122,0.318738037069134,0.481877079846547,-1.44919704066945
"186",0.713989000475985,0.31395401142258,0.511158656807288,-1.6019094899722
"187",0.692222636234483,0.338896573141426,0.664514190629135,-1.04081794024806
"188",0.678900368172004,0.311392544973541,0.703811238394402,-0.856972582438636
"189",0.719769212252643,0.313968203356439,0.509991278838053,-1.45634358530577
"190",0.679787280402054,0.317148470569072,0.871176974693921,-0.772431203762321
"191",0.702662785263986,0.314969611965048,0.268939803866818,-3.60309162654523
"192",0.706462656356071,0.322699775917427,0.297074174396617,-2.55072679067092
"193",0.699960079621633,0.317702846312272,0.41534079070691,-1.39091662160782
"194",0.698288932939582,0.317705311343139,0.564598939991737,-1.14605703265275
"195",0.67880311367782,0.319548896675946,0.42747712911433,-1.06050743209186
"196",0.707840276989549,0.320805722086997,0.390607606089011,-1.96999708986992
"197",0.702380227864028,0.304064044975555,0.347647393795841,-2.07011437704932
"198",0.702465979030714,0.320700208375482,0.428933708264018,-1.4761650262739
"199",0.716233646393278,0.306229412424657,0.309154518532243,-3.13305661146491
"200",0.710013338791948,0.322026729055701,0.659652364960431,-1.2634861103056
"201",0.706854294825215,0.320644638476502,0.326394446893829,-2.44155529050517
"202",0.704812556335273,0.307802923372431,0.509446918571345,-1.37673599303078
"203",0.707280648151372,0.317749458145696,0.580296521650277,-1.30286162893062
"204",0.692323271764988,0.32154654244042,0.554442233592746,-1.15922495968783
"205",0.705812230243965,0.301352832081053,0.498782841929162,-1.71205917043249
"206",0.68993356540725,0.323083402910596,0.321910053760152,-1.96224936361208
"207",0.700966769336812,0.314136441970298,0.340985991110545,-2.18923198837129
"208",0.714241440094251,0.316185658913322,0.418951247651403,-1.96196280274198
"209",0.70224934589531,0.326198065918201,0.494916008363013,-1.37299845138224
"210",0.692640078743212,0.305767888215802,0.285578542897206,-2.56168856069891
"211",0.701726728733233,0.311206339386566,0.543402993040131,-1.26194158062814
"212",0.712016639390149,0.334993878980047,0.498207683421811,-1.56510102929943
"213",0.704931247559378,0.320870771776326,0.435194020905085,-1.86572641294287
"214",0.71715198797231,0.309850712911444,0.39725204453252,-2.27511559740737
"215",0.704102844072525,0.313649200608255,0.438066429896694,-1.89586568106184
"216",0.705769974837957,0.313170766804759,0.483674232773477,-1.63446362603863
"217",0.705472857204869,0.31508160610546,0.334373363814297,-2.13326548429364
"218",0.709672235301321,0.314091089773482,0.57307964445436,-1.15365097291027
"219",0.706631219430956,0.309535127671125,0.394862644589334,-1.84216155456997
"220",0.691315007360657,0.312909691966841,0.472023967045652,-1.21053257486143
"221",0.696577932291674,0.307153521531168,0.279890276082315,-3.0304413156722
"222",0.705021554403928,0.319470863660908,0.480770281344094,-1.69594644548979
"223",0.715132646022863,0.312725580420735,0.2519410169167,-7.15084101645308
"224",0.680525373534936,0.317808358694353,0.752683253000854,-0.779732426714006
"225",0.701200560672962,0.327029720928008,0.258878481094438,-3.23998796939856
"226",0.699249539870071,0.305215233575465,0.423664553952004,-1.51854171108882
"227",0.6889191984508,0.319935788305499,0.593341869487714,-1.07373279082643
"228",0.715539063301103,0.324129402295,0.331620178428525,-2.6575220104558
"229",0.693720443032063,0.321743716906006,0.257620314739448,-2.6477477177933
"230",0.713620427409933,0.315977614145652,0.384002365558897,-2.23913844551508
"231",0.709967451996773,0.327263462628346,0.643442410327707,-1.08388525543098
"232",0.703599605872673,0.324954718324043,0.501282871609324,-1.57171435489544
"233",0.708006653914602,0.325826619311241,0.466518250364567,-1.54129090692157
"234",0.707436412222705,0.310548070990228,0.352372999981898,-2.65340668311829
"235",0.699226795713117,0.327503034472121,0.426967905607676,-1.59811123925783
"236",0.712440185176371,0.315594365076679,0.265553360182581,-3.71195227533935
"237",0.708327320113265,0.305886770658704,0.35593803277686,-2.3328110064278
"238",0.710934338205189,0.318294371857113,0.728583206998322,-1.0057258289248
"239",0.70291900209948,0.302638024250564,0.417685203432364,-1.6418096524522
"240",0.702460212156056,0.326798646214998,0.229433643098572,-5.67688784563686
"241",0.678889054328696,0.316589798026192,0.719396268490817,-0.829394856230656
"242",0.691389810704683,0.300774711065042,0.442411166767669,-1.31822281303745
"243",0.697756040094355,0.301259771094708,0.614563015359297,-1.1116701556755
"244",0.697857652331591,0.321239859967735,0.630947888694232,-0.93273404080616
"245",0.68023688390062,0.314685189701114,0.74942905345178,-0.821591652655901
"246",0.679787280402054,0.317148470569072,0.871176974693921,-0.772431203762321
"247",0.683980212129712,0.317862264234433,0.68534913317805,-0.902723941926024
"248",0.704533755202524,0.296065397077201,0.40502812581663,-1.51636569518599
"249",0.692379367002266,0.304968096215718,0.311212036845098,-1.79829004683385
"250",0.678889054328696,0.316589798026192,0.719396268490817,-0.829394856230656
"251",0.693225788312068,0.30970355354591,0.49471786675028,-1.30687531647801
"252",0.687050031956868,0.307873080614879,0.409976370062937,-1.62851963742395
"253",0.706095573848665,0.317085677426988,0.547636093875608,-1.26102512557698
"254",0.719993910475683,0.304136354294568,0.322130170882219,-3.69911579478866
"255",0.695088394667048,0.308004376764552,0.316400872989211,-1.83627639039117
"256",0.680475249734719,0.316623595579952,0.724255935172913,-0.868121074677691
"257",0.70077708442825,0.321628299659134,0.511694314136625,-1.36891358748733
"258",0.714512366130939,0.326974815855859,0.381682228702009,-2.11293780555091
"259",0.699891786604322,0.304008062310505,0.318751052653128,-2.660882109886
"260",0.707839889706208,0.314508621595902,0.741395323597744,-1.08961591651823
"261",0.690853427514368,0.29340689114356,0.232924107822308,-2.41050855392789
"262",0.709855203434543,0.322147869715622,0.497406514764096,-1.77158794101809
"263",0.695131799272049,0.302356587385476,0.417436635805299,-1.58237899943315
"264",0.710021267134418,0.303984562039211,0.551601703531496,-1.28458643292577
"265",0.708733403723063,0.327493204385695,0.657479735623414,-1.10317836453484
"266",0.704898160458967,0.317073649348564,0.474241288086364,-1.53725666208225
"267",0.712894397691282,0.303387304643913,0.492698740589427,-1.48184426091137
"268",0.696129173496326,0.318705256786845,0.345446869771048,-2.03481774221762
"269",0.692991855410048,0.31337755810046,0.305191946310815,-2.03837395384436
"270",0.714144737682517,0.313883089751264,0.473885879767476,-1.66955107070294
"271",0.692008022507951,0.314288926559902,0.594444076099809,-1.05702076601628
"272",0.676570466530083,0.315838632319354,0.757486341390938,-0.82082741377551
"273",0.698082352545137,0.320671837433063,0.388744235587339,-1.70569346221321
"274",0.690783436726933,0.306789906258825,0.45353186934672,-1.30072475273034
"275",0.717634132057066,0.32427781576199,0.579900526433374,-1.40765638591129
