"","h_results","Omega_m_results","Omega_k_results","w_results"
"49",0.696351716311021,0.333056481714904,-0.0136210612621986,-0.962664758937688
"50",0.698296274278012,0.335073428074881,-0.00448719280986634,-1.02729606622804
"51",0.694411861587015,0.318243260119078,-0.00525202698315574,-0.903257634738318
"52",0.705428112089867,0.319729617401463,0.0131212613522942,-1.14164778077276
"53",0.707965811443977,0.319806726751332,0.0135588870486272,-1.07215076184819
"54",0.70876367936596,0.31926776872983,0.00857815210965324,-1.15291039072433
"55",0.702252318230872,0.312235913489704,-0.00192900097171858,-1.2801077139524
"56",0.704727177470798,0.313055817746854,0.0101558421357267,-1.22560410825193
"57",0.704057394123747,0.316147328334282,0.00201441643446358,-1.22785522950306
"58",0.698030987453494,0.321516448855947,-0.00837832926628691,-1.08585209261914
"59",0.714302810846068,0.320641483905962,-0.0121589466424662,-1.13624976464498
"60",0.7072426126266,0.320349035416069,-0.00553843511330946,-1.03442432979487
"61",0.705615616696947,0.335606370511946,-0.00281181252812579,-0.974022569410785
"62",0.699109407836017,0.311881627107405,0.00625977631413499,-0.998644636611084
"63",0.709489833264068,0.298378487533814,-0.0113225260152746,-1.1327361833151
"64",0.696022550856499,0.313321346437402,0.00253873528884267,-1.00916130152306
"65",0.713537964854712,0.313449677861135,0.00716754415999953,-1.10492225459782
"66",0.704697209674409,0.310997875032442,-0.0126263352203202,-1.17558220332069
"67",0.68711326778629,0.301390251254141,-0.00380332588385666,-1.01110062674694
"68",0.699722732193389,0.324151573535071,-0.0103943733325,-1.07109676897308
"69",0.699464773946717,0.31795967895126,0.00209420594497972,-1.13896592490439
"70",0.710567733843494,0.305304732782965,0.000289123701855261,-1.00234667585588
"71",0.706457611141443,0.300589950108771,-0.00895693667077036,-0.906114755553607
"72",0.713567683943181,0.311489632377598,0.00211541389440966,-1.07172533191945
"73",0.700505399939384,0.319667743257961,0.0109289586210923,-1.10131218958216
"74",0.690799136366385,0.302328744663131,-0.00888757336382215,-1.01691739812581
"75",0.694457958613667,0.304499258601075,-0.00649973732873283,-0.921347549492862
"76",0.701701302048531,0.329529407453669,0.0220224485334821,-1.1083789396381
"77",0.70666200449935,0.305185793102809,0.00834322246575925,-1.12168450159207
"78",0.689102998606072,0.308875529924805,-0.00729503324384558,-0.93657118199082
"79",0.699971982669818,0.308139270920365,-0.0177505961350808,-1.00190853904073
"80",0.70159621135709,0.308917309688225,0.00759003271989912,-1.09863010609548
"81",0.714412163463,0.311642681169655,0.0168567635617604,-1.11793902191739
"82",0.715670135632763,0.316301667247719,-0.00512621718505725,-1.16586430101939
"83",0.704652084423744,0.309619079569465,0.0179048705511704,-1.0511617841837
"84",0.697166821941264,0.309310303898874,-0.0128006781733209,-0.966147157142257
"85",0.700492248474388,0.304371413195096,-0.012190989257307,-1.01613407691254
"86",0.700629623713395,0.299841726661454,-0.0136842462151567,-1.05872092308783
"87",0.694291552516486,0.319281185642752,0.0135567765492261,-1.03097182014142
"88",0.69532046873838,0.314963252566211,-0.0117695363619536,-0.943079162870736
"89",0.691535212121617,0.328187322984352,0.00292340296583759,-0.921879005670299
"90",0.698625534099017,0.309887596648393,0.00174100582256109,-1.01038835882608
"91",0.700621287635289,0.322265982155891,-0.00918192271091106,-1.08008799876903
"92",0.695179677619197,0.32709537640911,0.0152889292397842,-1.11172045830763
"93",0.707089263948544,0.313332098581447,0.006390471197547,-1.17962102715278
"94",0.692431083442991,0.315325977500029,-0.00133380647421068,-0.985092450599661
"95",0.707300414214306,0.295824837286485,-0.011636606838336,-0.982278662749669
"96",0.688903237999009,0.319629793829216,0.00951466371758519,-1.01915442059944
"97",0.705856794875339,0.30764048982407,0.00663833503612656,-1.04982432117642
"98",0.702765908806974,0.317607824061492,0.0141938812131438,-1.12947649076714
"99",0.709412304691778,0.306312080402931,-0.0083021075492193,-0.982003330782357
"100",0.691508241770277,0.303694781450341,0.0114627221133812,-0.97766503334719
"101",0.698594110086327,0.338078778304426,0.0298051288361388,-1.12923697121879
"102",0.71340698719458,0.305168771036143,-0.0236761243678271,-1.12467394334677
"103",0.706555331586209,0.323688533105452,0.0144029300388513,-1.26329311172221
"104",0.705360245195449,0.308341147271831,0.0071338147461218,-1.15093288868849
"105",0.691289518749799,0.306347520899339,0.00655422203690089,-1.00742370043865
"106",0.705209694322549,0.318387418228919,-0.0111494083091057,-1.07109375587109
"107",0.692868737054553,0.312925338516546,0.00663704152237284,-0.963518607742525
"108",0.680286550139252,0.306692189473559,-0.00766664291541976,-0.918967960267715
"109",0.696738628429131,0.31700918068389,-0.011816085012047,-1.00589432629319
"110",0.714855440944602,0.318892923007279,-0.00988065489147805,-1.09378706288342
"111",0.685849433238796,0.318861347223825,-0.00364762438126477,-0.916263177090985
"112",0.697124911521875,0.337899612334316,0.00172061585208162,-1.04346909828328
"113",0.692429255656944,0.330344939166961,-0.00170355431998215,-1.01787242113468
"114",0.697086435331909,0.311105870894177,0.000316262425976528,-0.972791030051011
"115",0.720827397344993,0.312456777738202,-0.0103767325188785,-1.22287982210177
"116",0.693212401537235,0.32867168232275,0.016435269158188,-0.925018795168767
"117",0.705423008954431,0.313931893601845,-0.00377897240057648,-0.976737299204442
"118",0.691331824993492,0.308357828925367,-0.000251745712488414,-0.855119607670353
"119",0.705384160364078,0.320227192039647,-0.00217918910140707,-1.11848140384732
"120",0.685912905212964,0.313405479263288,0.0205819323578609,-0.964745104085348
"121",0.696937360835098,0.29320599676845,0.00494268537178301,-0.92242653009818
"122",0.699307190324515,0.315011596820505,-0.00190518351455259,-0.982779334292541
"123",0.688023408158427,0.310840898984589,0.000858694294039475,-0.892661679969409
"124",0.699063142899457,0.321181733820506,0.00188289212209543,-1.05645453180825
"125",0.696401456277151,0.314129715088,0.00462433552770538,-0.875039349562482
"126",0.697865953606298,0.307981573186113,-0.00734588528856269,-1.06989576286264
"127",0.691715297468212,0.300549066445244,-0.0150280728453991,-0.986414675625702
"128",0.691488724637954,0.327725015112364,0.00755827965624527,-0.95942919934476
"129",0.700957827998047,0.315225579233561,-0.00282261431537919,-1.00702767012742
"130",0.704064388177826,0.322150237037288,-0.00278060144812071,-1.09758550817065
"131",0.706675833919979,0.320863862080718,-0.00533092377296708,-1.20019101687764
"132",0.686746936959919,0.328390004146578,0.0102739709752185,-0.923064094892732
"133",0.692981794895313,0.312905139387491,0.00628337596197,-0.931260013873148
"134",0.701144269704899,0.317513653357699,-0.00901138470482027,-1.04925604900373
"135",0.695489917100843,0.321957877460661,0.00212385921843828,-0.946738888415027
"136",0.691509029388758,0.311397492914876,-0.015488601376486,-0.90226175025898
"137",0.702478973175946,0.292388868482711,0.0118603514453146,-0.990651008525989
"138",0.70639898413602,0.317154331192934,-0.00424793754632978,-1.06843313312551
"139",0.697542465775178,0.325266740400022,0.0040077742641899,-1.14876912216165
"140",0.711613188411231,0.304347775257978,-8.63006123734515e-05,-1.13315410494245
"141",0.69691061777068,0.311818564799161,-0.0110443552376039,-1.11044007293463
"142",0.697236028368291,0.302145017949711,-0.00257896134743185,-1.01933808565276
"143",0.690448503450918,0.327439709169139,-0.00191245164610859,-0.987792548404623
"144",0.712809462791493,0.321682382556364,0.00490365766268794,-1.14314922508251
"145",0.692521785803365,0.320687980621178,0.00584966522768534,-1.08057390032361
"146",0.704802622261404,0.294509082278809,-0.00596558232933181,-1.00211951714065
"147",0.702421522310345,0.302239686692528,0.000779958407478636,-1.00396303804019
"148",0.712427971285497,0.313716496652374,0.00416161735746856,-1.01670295735945
"149",0.704669220378244,0.315750260548236,-0.00578879336583959,-1.11026144131966
"150",0.69728884417306,0.306605655271201,0.0239128396793196,-1.10027804799671
"151",0.699156543861745,0.314672942730667,-0.00738633980611752,-0.991836113843357
"152",0.703844299448595,0.306775071008617,0.0135005422174931,-1.01125016606562
"153",0.703753448576523,0.31885168736036,0.00016609107696465,-1.07273678494656
"154",0.684549393293624,0.30990634477262,-0.00888755164908058,-0.751240111084466
"155",0.709818913978257,0.323458123811686,-0.00857021060852598,-1.0796197373451
"156",0.699553341048286,0.330574921770326,-0.00766594980434012,-1.04827329703553
"157",0.703720485538542,0.299306037496802,0.00425108515165967,-1.03343947985463
"158",0.700253725141682,0.315095930202376,0.00283409324214314,-1.04181323243635
"159",0.690334317689004,0.30731498322227,0.00364780842732853,-0.924575724621166
"160",0.691260197842693,0.300620214326039,0.0105765436142366,-1.02225446256508
"161",0.695156221368245,0.305181719332785,-0.0174573223511877,-0.965139967163416
"162",0.701231748954595,0.316572510062014,-0.00474126123072001,-1.00363849568751
"163",0.694015731082658,0.316796693428687,0.00357897134932371,-1.00396776001037
"164",0.69813472332348,0.331463330398379,0.00746808989802345,-1.08984083087187
"165",0.698842327452688,0.313949477040994,-0.00908051622497782,-1.08289486744671
"166",0.708674098231118,0.320273917181399,-0.0103148014193279,-1.15002164714954
"167",0.717763786332326,0.323491435466004,0.0161036086260106,-1.17967732769612
"168",0.701175003152783,0.303870281780505,0.00717886416196589,-0.994497319919845
"169",0.711562479864269,0.304487172579778,-0.0223807990332064,-1.01812822900129
"170",0.700037166288082,0.300820061357911,-0.0147965260152724,-0.994055641569417
"171",0.698425997837636,0.304080697359438,0.00202962684059371,-0.927549527376333
"172",0.695792747829439,0.315596873746689,0.00422878361313294,-0.906680206212054
"173",0.704812414101559,0.300737899163041,0.00609773941730517,-1.11943724104518
"174",0.713700235976322,0.308861618358804,-0.00280597982317731,-1.05986337175916
"175",0.687895546395255,0.314365575622813,0.00674507927452852,-0.987442149434407
"176",0.708150807298152,0.311574562952968,-0.00418973318341411,-1.13805062911545
"177",0.720754699118199,0.327598371559929,-0.0188113259888789,-1.1535052592479
"178",0.703038226266776,0.302048418609404,0.00191845405329934,-0.977849790174651
"179",0.695454838191647,0.320381418995592,-0.00623666105571108,-0.944864325162371
"180",0.697473137900501,0.318955400515367,0.0161751244080166,-1.05786561013828
"181",0.707124725175984,0.335402274292722,0.00793033834534223,-1.13911730881133
"182",0.691423475892987,0.304816054944109,0.00139781239663319,-0.97194268436315
"183",0.711316113803134,0.321022077594336,0.00903976472968665,-1.17409732192008
"184",0.708421979099871,0.315671539678772,-0.00707260311129399,-1.03047414251409
"185",0.699981920696788,0.305060668302764,-0.00296943379839471,-0.909332111133692
"186",0.692981818048588,0.329809842188902,0.0233406894318892,-0.945868702239304
"187",0.696971917488701,0.316542420592242,-0.00865205785041438,-0.980548147596292
"188",0.697872624050385,0.326164087200804,-0.0162540041281724,-0.961778320291995
"189",0.684326754109281,0.300834864119012,0.00419879579955691,-0.88425762386307
"190",0.690501730938407,0.329564481145623,-0.00899103555131641,-0.933015950452608
"191",0.716290250591567,0.319240579894306,0.00770011654492668,-1.16795578101253
"192",0.69401460287825,0.328110277683844,-0.00939675723570004,-1.07764781152383
"193",0.688299895816697,0.30761266781043,-0.0159723982593247,-0.919642031348342
"194",0.709486959305309,0.316680750411075,-0.00852165957494657,-1.01067510230422
"195",0.697898665599013,0.325496903998034,0.0113179831346367,-0.96522077971102
"196",0.690062613340246,0.307003094887135,0.011770557272137,-0.934879516117465
"197",0.694124063573082,0.317037717705319,-0.00520209564132727,-1.01782019991748
"198",0.70849557580923,0.321374666563394,-0.0175870619817774,-1.10649089882711
"199",0.692333670584451,0.323440173694063,-0.00634154248548313,-1.04622998929986
"200",0.706622912069536,0.313584518846182,0.0145751889453553,-1.11404291985621
"201",0.676946503650471,0.324747961825853,-0.00942646530797916,-0.905263935601082
"202",0.704582031126592,0.32041591476897,0.0136630962826476,-1.14336561654196
"203",0.700634917525136,0.304257178353852,0.0119485395596642,-0.916971143884017
"204",0.699500212211165,0.324379728382992,0.0136968362506554,-0.925985557586028
"205",0.709003756412731,0.320169347493945,0.000921435873090098,-1.12342033775997
"206",0.700283962634947,0.323932249537486,0.000789992750734874,-1.10303207223262
"207",0.697911317248897,0.333089745404147,0.0131559969739325,-0.998152502395545
"208",0.696570524508977,0.327535325477726,-0.00088396850138202,-0.963113004621139
"209",0.695473777260274,0.32800916128678,-0.00275459457671557,-1.05094929113689
"210",0.707259352307417,0.30789946160643,0.00408777624064198,-1.03509595600219
"211",0.701136386492627,0.302290067751651,-0.0331906414492355,-1.02907235432713
"212",0.690527669639389,0.305865392041009,0.00302294593939789,-0.93389224720935
"213",0.70652901371469,0.306640846683398,-0.0174060270625554,-1.05936277108432
"214",0.697047741357314,0.324323547800485,0.00358766233277384,-1.03320315080542
"215",0.694560385419869,0.296130412247111,-0.000334778268952139,-1.02475985443672
"216",0.70535628008462,0.312455802661882,-0.00399555343060267,-1.08112712516593
"217",0.692179898779355,0.324735665398958,0.0084908585706258,-1.05472476609493
"218",0.69522899497211,0.320667170648888,-0.00212258055040697,-0.993471657166923
"219",0.704762942896679,0.325430283629568,-0.00727613691698717,-1.10201497318979
"220",0.70499709671228,0.317680204683681,0.00994877962220449,-1.06386970858546
"221",0.701332934188102,0.327419531008297,0.00889910641056117,-1.02531637264398
"222",0.700275405017222,0.319597611860171,-0.0112722278520319,-0.939265643963392
"223",0.69113458849387,0.305584480440701,0.00705083925146984,-0.981096248002442
"224",0.700750585559846,0.294051021469786,-0.00765561726919162,-1.04853624498592
"225",0.704369010832191,0.319212165964602,0.00201874624458637,-1.15587789788152
"226",0.697094819293493,0.324006862946551,-0.00290342558446687,-1.02123570094104
"227",0.69626089714782,0.327552534105997,0.00369325473983823,-1.07233451527504
"228",0.704390512575324,0.311169468523049,-0.00609026661792116,-1.01904853939884
"229",0.699398617303773,0.32733793828224,0.00540471948192919,-1.04043159719042
"230",0.702077957446902,0.319792430252296,0.0093809457432532,-1.1593457641502
"231",0.713144966223057,0.302175435076826,0.00758257668743984,-1.1245221650964
"232",0.717987354823326,0.316469287434527,0.00521150319266874,-1.12397049119826
"233",0.706058988813032,0.316285682362547,0.00666799105316319,-0.890784856487216
"234",0.699874986339122,0.324279009235916,-0.0028776705306328,-0.99360022035434
"235",0.693716852188499,0.306438099823481,0.00286714065996982,-0.992903681665227
"236",0.691949940655161,0.299347620462178,-0.00324683561070927,-0.937777775603646
"237",0.68789604533819,0.310246698213476,-0.0125931073428734,-0.866583964898359
"238",0.688636575301642,0.31445124791544,-0.0163552471574932,-0.921802281941105
"239",0.706644917589712,0.321746754925859,0.00836997411576203,-1.06681891594383
"240",0.707436865383939,0.31828739658684,0.0115895346085776,-1.0887798174952
"241",0.720820163105367,0.318416641191016,-0.001357033038159,-1.23310949888537
"242",0.705863928359968,0.316374402958854,0.00457162453408868,-1.11843335087199
"243",0.70652329303225,0.322959265484981,-0.0114384841049351,-1.06259697997791
"244",0.692748688612928,0.297156239485986,0.00036247393522602,-0.920224891021626
"245",0.69988873139879,0.31880311733168,0.00526223145877106,-1.00734122843032
"246",0.7120499889012,0.341138710894359,0.0213495659988668,-1.25710645911066
"247",0.696084631764819,0.322765751674744,0.023831268197357,-1.06091702141033
"248",0.705434611364012,0.316948961336915,0.012669461401618,-1.13314963929236
"249",0.699372088356131,0.307890756573273,-0.000580182518052337,-1.03592418685275
"250",0.713788732203395,0.311010336519736,-0.0167946094269554,-1.18225445618765
"251",0.690088712594103,0.330532825220699,-0.00378405476762572,-0.913505955937358
"252",0.700624962683281,0.313825580087135,0.0122286716290259,-1.05090116461199
"253",0.708306594504151,0.307982537276213,0.00163942655434737,-1.21734087617416
"254",0.712165573140626,0.318195966423944,-0.0062481399921424,-1.12607357070361
"255",0.697382932229492,0.332153942652109,-0.00793463960528024,-1.03141220371137
"256",0.706048233777786,0.317865908641081,-0.00869063555918113,-0.995218241688271
"257",0.693680238312491,0.302803815983065,0.0179370763768462,-0.997111945899843
"258",0.709952774744807,0.31074874873585,0.0257071494072484,-1.0964506739183
"259",0.700329279252471,0.31648778974425,0.0030389894625632,-1.02262475806047
"260",0.699421353600524,0.314152984559353,0.0161211710321166,-1.12443199629407
"261",0.704572734941379,0.312918339101346,-0.00802535180660252,-1.06869503502485
"262",0.704844446430722,0.315849456647638,-0.0148209293191764,-0.965533644855049
"263",0.701579500305833,0.322683865776923,0.00145597582407189,-1.15273501410096
"264",0.702265291427544,0.321876491595017,-0.0132050701673455,-1.04195325669262
"265",0.706794893513447,0.314676108086679,-0.0037622068739501,-1.07121632250279
"266",0.691334565461498,0.324843692634322,0.00413538538801119,-1.00943451827685
"267",0.700001011999796,0.319588051154752,0.0164435298306925,-1.02285048730523
"268",0.70839865838047,0.308174039724902,-0.00459071283541247,-1.10953796041441
"269",0.687237000585781,0.316495534719424,-0.00905417324081959,-1.04910171115627
"270",0.705141546173192,0.310688035473172,-0.00125217283690441,-1.16632033939041
"271",0.706684956202629,0.316244471031577,0.011198615939135,-1.03447781336376
"272",0.706305663007434,0.311000342621771,-0.00233736559429176,-0.990499873045097
"273",0.692910146480844,0.311255234187953,-0.0172653952191478,-1.05517320279193
"274",0.695249584495565,0.325678957690457,-0.0139004028946314,-0.977740673176367
"275",0.70018503054088,0.317751665342275,0.00755656069917494,-1.090931357667
"276",0.699186554521567,0.315525010434807,0.00259754755474707,-1.01115139193724
"277",0.697899787454072,0.30945046293842,-0.00494867900481863,-0.916721794897241
"278",0.711252102299456,0.312672874444888,0.0233089284573302,-1.12234711739003
"279",0.706060529411475,0.313538648409403,-0.00499480630673716,-0.933134000557196
"280",0.707514355500575,0.311514782417301,0.0124836612584606,-1.12455788151515
"281",0.703189013053777,0.303899767242747,0.00775670563712527,-1.09721449490519
"282",0.696012583970567,0.311396145331066,-0.00827822072065816,-0.897908625089804
"283",0.701389691038655,0.325716665375772,-0.00344555084732339,-0.980522146530271
"284",0.680858917004301,0.324412875036049,-0.00586665153515216,-0.927083183116049
"285",0.705919094866118,0.314778379843888,-0.00529024471931157,-1.0202114607489
"286",0.694317726145335,0.311418810403066,0.00201506015597283,-0.967511130601783
"287",0.697875391903801,0.304555180169712,-0.0100470840076506,-0.943245626003736
"288",0.706130084795292,0.310074111721679,-0.00427539082775045,-1.12230750440231
"289",0.695770928789378,0.318808228649338,0.00118110256148784,-1.03548955225364
"290",0.69902930971486,0.320887531214301,-0.000286639283167311,-1.04968803188323
"291",0.693075004282952,0.313590185172766,0.00769935700094448,-0.95470817370319
"292",0.704654236273847,0.313551439069216,0.000498621055750322,-1.15591496720098
"293",0.684560488094899,0.297467861871538,-0.000121134589937206,-0.927068961127247
"294",0.70079387943906,0.303599357445634,-0.000159078551428383,-0.95852374818316
"295",0.704264453237405,0.327863235505233,0.00138811932629137,-1.19826503914888
"296",0.705319729848889,0.31965223597682,-0.0238622472314199,-1.01164969394494
"297",0.681253555695403,0.313851270113607,-0.00812145353068123,-0.910545938586792
"298",0.697687807466249,0.311598635770924,-0.0240357621777358,-1.03323064298612
"299",0.704895062956344,0.32381421947094,0.00207189668416121,-1.02918338889884
"300",0.709438720771,0.302093706656897,0.00955940458355183,-1.13678832748288
"301",0.707103699688855,0.32102659302641,-0.00362323305049633,-1.12420722719255
"302",0.704831566182486,0.318443567837044,0.00457876502325354,-0.951502863313149
"303",0.702361009624779,0.307706898119664,0.0126957387736109,-1.22785135111495
"304",0.701385029579506,0.313774281399927,0.0167070682918119,-1.19711032339641
"305",0.71318914384478,0.319170699796466,0.00964464823082996,-1.26147937422625
"306",0.699644826940226,0.332300043006458,-0.00978848458009573,-1.13201107088246
"307",0.694464014389412,0.304609858107039,0.000547630316953939,-0.922278491694274
"308",0.702361548516315,0.30253309258819,-0.00215303881867919,-1.10513915272087
"309",0.703319887918396,0.324382436656735,-0.0128635452471135,-1.08140069082044
"310",0.709149198041696,0.305504264753655,-0.005746086947519,-0.986646267006122
"311",0.708181638046896,0.323441568249984,-0.0179935727903343,-1.06779490939349
"312",0.710417926039487,0.30670053137975,0.0127144061347005,-1.09022109169337
"313",0.690466901244141,0.31346190673858,0.00392555683242956,-0.996439932682987
"314",0.693294044989558,0.307676047296515,0.00226924162863549,-0.996817288467125
"315",0.704759923877704,0.314673284149419,-0.0199436191336751,-1.05585987944189
"316",0.687701789576185,0.319075134169259,-0.00768771440243596,-0.955024906627943
"317",0.710881660180262,0.32639751096774,-0.020830574059084,-1.0897088482747
"318",0.71414840170617,0.307519307255763,0.00463642831249346,-1.14036218972027
"319",0.686463814991708,0.31010997632592,0.00407694289821328,-0.857868094343952
"320",0.696116828036999,0.304928628257609,-0.00996013472152007,-1.01308297382631
"321",0.695741083144723,0.312851648913791,-0.00746328296240381,-0.947404454249451
"322",0.71255956945513,0.320424627686086,0.00669627348377535,-1.09295163485318
"323",0.690675341679221,0.312240554693273,-0.00133356836286431,-1.04040481629808
"324",0.69919988066418,0.308370156396295,0.0102491716195199,-0.976507006963879
"325",0.691543929467044,0.335288544133126,0.00500746050514377,-1.04385671763512
"326",0.705129793313989,0.334063647913291,0.00103771042095491,-1.13548847869208
"327",0.699253417847039,0.32135792029764,0.00372195904164482,-1.15147846624512
"328",0.714827233728287,0.320829552673813,-0.00415230162888517,-1.07461171355234
"329",0.695801230169287,0.31708748221541,0.00707017723341832,-1.02539287178223
"330",0.688438388117077,0.332349930775681,-0.00119949050874983,-0.908115440133211
"331",0.703975479500453,0.315568471908973,-0.0108063024298871,-0.987854886840273
"332",0.699923978251156,0.323836330613481,0.000156991515380121,-0.93589724904552
"333",0.68700004467228,0.326491825143426,0.0108339403933865,-0.883171863105624
"334",0.691631370546289,0.316031247954465,-0.0174398636342085,-1.02647641583553
"335",0.704935700663049,0.308961245988605,-0.00450856865638127,-1.03126563900624
"336",0.705839653268797,0.306968580645058,-0.012348886910314,-1.10337984087587
"337",0.702237181347252,0.32169599515008,0.00508282981050436,-1.14100406996323
"338",0.696630262937302,0.310046916708731,-0.0143998703394681,-0.972652087641066
"339",0.709838184358151,0.318531480394519,0.00646566520696342,-1.21163015783637
"340",0.694969053652532,0.311145786087424,-0.0124696632459687,-0.975502478427648
"341",0.690476780827409,0.322283730856359,0.0051027637283663,-0.961756200805885
"342",0.708190129160032,0.299855260804861,0.00498823410341989,-0.987953031821488
"343",0.687523606208706,0.315223195040802,0.0201327808318473,-1.04735580953962
"344",0.703048802699301,0.315396828957765,-0.00115692283555506,-1.07395996772083
"345",0.691615286217456,0.31303136506705,0.00380936502858652,-0.965157167548464
"346",0.697657975756763,0.315452033822576,0.0103758554831858,-1.04228483094472
"347",0.699154850978635,0.311045922145886,-0.00527127119652073,-0.950254697382809
"348",0.692156489658507,0.309742333138649,-0.0061906639101619,-0.896317899878952
"349",0.708212005831909,0.312276526901593,-0.0121549695629849,-1.05624385110038
"350",0.689577560652442,0.315761946244924,0.0110835310847715,-0.912473470482196
"351",0.701352802300111,0.325446827513443,-0.00973302753423039,-1.04152144285616
"352",0.692937495243503,0.317076353250942,0.0063523025025236,-1.00863230589031
"353",0.701103542224492,0.307606150739511,0.00431754888119297,-1.06687866666751
"354",0.703895604642676,0.322795279497457,0.00344011183336131,-0.971732785739937
"355",0.69785155424716,0.305067098954419,0.0185955946630199,-1.07455691621343
"356",0.700983864349622,0.322821663130098,0.0157260244547522,-1.06283161373807
"357",0.692610867388767,0.323689154799763,0.00690810502746759,-0.967388469038806
"358",0.711768627663609,0.314135847931475,0.0101268604520677,-1.14558533402587
"359",0.723245191614878,0.320480058610569,0.00364581325120263,-1.34345595624438
"360",0.711253662121657,0.308349203112079,0.016494994241609,-1.04331003740555
"361",0.706248105044363,0.324560023730572,-0.0016111414403177,-1.1162118014445
"362",0.695838232479647,0.308272323703279,-0.00633317506451237,-1.0131957021911
"363",0.6855375492858,0.315494196498878,-0.0138747064834225,-0.888182941307004
"364",0.708835783787048,0.307258318888107,0.00511198520742332,-0.957934563701295
"365",0.703287587071934,0.307157974066603,0.00719338881498607,-1.09354359628488
"366",0.700804645940096,0.306535144509646,-0.00367653695531328,-1.06775601479524
"367",0.705167803245898,0.319935169321171,-0.0109501158354882,-0.968591444055212
"368",0.702804834524632,0.317810175730018,0.00466468646156331,-1.12577745520117
"369",0.695718757568566,0.321746906766089,-0.00576176070197435,-0.959934922894844
"370",0.686295860137295,0.317422981112227,0.0109103489299344,-0.953394289020432
"371",0.713381883186835,0.310710328485173,0.00520956327167072,-1.02763063103212
"372",0.699365553182508,0.32253164223299,0.00373770331491375,-1.0446449696516
